Transaction_ID,Customer_Name,Customer_ID,UPI_ID,Bank_Name,Transaction_Amount,Transaction_Date,Transaction_Time,Merchant_Name,Merchant_UPI_ID,Location_City,Location_State,Device_ID,IP_Address,Transaction_Type,Channel,Is_Fraudulent,Fraud_Type,Risk_Score,Detection_Flag
TXN00906,Farhan Borde,CUST0906,tellatejas@upi,PNB,27082.64,1/15/2025,16:35:28,Andra Inc,Ltd@upi,Siwan,Andhra Pradesh,d09f0bfd-f0c3-44d4-b1ab-d26fdebb8886,150.159.45.53,Peer-to-Peer,API,0,None,64,Clear
TXN00907,Vritika Ramaswamy,CUST0907,kiaragarg@upi,Axis Bank,1779.25,6/15/2025,11:25:14,"Borah, Sibal and Issac",Inc@upi,Nanded,Chhattisgarh,9e1977b2-e12e-4b4e-9153-3a335b2d58e6,214.12.86.192,Merchant Payment,Mobile App,0,None,36,Clear
TXN00908,Anahita Devi,CUST0908,bwalia@upi,PNB,10020.28,5/3/2025,11:00:35,Mannan-Devi,Group@upi,Jamshedpur,Tamil Nadu,4c46e92f-ed79-408a-aad7-e29b1bd30894,48.46.182.78,Bill Payment,Mobile App,0,None,39,Clear
TXN00909,Yashvi Arora,CUST0909,mirayabassi@upi,HDFC,14443,1/3/2025,10:54:20,"Dhaliwal, Ravel and Sami",LLC@upi,Bhopal,Jharkhand,787bc4b0-3dd4-4a97-b150-f4ba5b299e70,166.185.238.172,Peer-to-Peer,API,1,Fake QR Code,89,Flagged
TXN00910,Kanav Lanka,CUST0910,bobalsara@upi,Axis Bank,23064.78,4/22/2025,5:53:22,"Agate, Choudhary and Bhatnagar",Group@upi,Vadodara,Meghalaya,de276d3e-772d-47cf-a0f3-7a2efff97fb7,183.96.211.230,Refund,USSD,1,Phishing,70,Flagged
TXN00911,Raunak Bhatt,CUST0911,vanyavenkatesh@upi,ICICI,21841.08,7/18/2025,4:08:41,Chacko-Chahal,LLC@upi,Pudukkottai,Meghalaya,a7ce3f54-d561-4229-be48-c39cc12a16cf,218.68.99.165,Merchant Payment,Mobile App,0,None,26,Clear
TXN00912,Alia Suresh,CUST0912,ichand@upi,BOB,43233.77,4/17/2025,20:53:39,"Ramachandran, Wason and Chaudhari",Ltd@upi,Junagadh,Odisha,62015c06-cffa-4f23-8784-1d0211e90aca,100.10.144.212,Recharge,API,0,None,51,Clear
TXN00913,Zara Shroff,CUST0913,zsha@upi,Axis Bank,19157.73,4/10/2025,5:14:26,Sane-Salvi,Group@upi,Hospet,Odisha,d7c911eb-eff6-4cff-b0f4-7f4291e5455e,213.164.86.36,Bill Payment,API,0,None,1,Clear
TXN00914,Indrajit Chaudhry,CUST0914,agrawalrenee@upi,Canara Bank,29653.66,2/16/2025,13:04:15,"Chakraborty, Bhandari and Madan",Group@upi,Malegaon,Uttar Pradesh,20c128aa-bb09-422d-8e89-b89f3a30eb83,172.190.60.35,Recharge,QR Code,1,SIM Swap,83,Flagged
TXN00915,Stuvan Saxena,CUST0915,galakartik@upi,Axis Bank,37718.05,3/20/2025,7:20:29,Boase LLC,and Sons@upi,Faridabad,Arunachal Pradesh,c1e671db-12ce-4908-86dd-43b8d6c7b6e1,40.60.71.124,Recharge,Web,0,None,5,Clear
TXN00916,Zara Vora,CUST0916,samarthbatra@upi,PNB,772.74,5/15/2025,14:19:54,Chander-Dalal,PLC@upi,Ambattur,Mizoram,db8865b1-c53d-490c-a0b7-0ba6d1f395c2,152.137.72.115,Bill Payment,API,0,None,67,Clear
TXN00917,Anaya Karan,CUST0917,taimurvarkey@upi,ICICI,43435.79,1/10/2025,11:48:26,"Sharaf, Sheth and Deol",LLC@upi,Fatehpur,Goa,33b71d1e-49c2-4a0a-b91e-9c3b51adac03,135.46.163.197,Merchant Payment,Mobile App,0,None,48,Clear
TXN00918,Adah Rege,CUST0918,ydhawan@upi,HDFC,32681.91,3/22/2025,15:59:24,Karan-Sule,Ltd@upi,Gudivada,Chhattisgarh,602e1a27-f0e4-4301-b4ca-22bc4632f3fc,78.245.123.165,Bill Payment,QR Code,0,None,32,Clear
TXN00919,Adira Sachar,CUST0919,heer46@upi,ICICI,47768.01,3/28/2025,4:42:38,"Kapur, Varughese and Walla",Ltd@upi,Maheshtala,Punjab,009583e5-2d46-4221-965f-351d37d8b475,200.202.115.194,Refund,USSD,0,None,44,Clear
TXN00920,Trisha Kant,CUST0920,khannashaan@upi,ICICI,21185.26,5/7/2025,14:37:52,Sanghvi-Tripathi,and Sons@upi,Jabalpur,Bihar,88bbf8ce-3d99-4a54-a4cd-afee8b147723,185.231.206.93,Refund,API,0,None,26,Clear
TXN00921,Anya Gara,CUST0921,walidrishya@upi,Axis Bank,46870.84,3/13/2025,5:48:58,Arya-Jhaveri,Inc@upi,Varanasi,Karnataka,469b3f29-3815-4ab9-9cd2-bb9d516d100a,170.179.132.101,Bill Payment,QR Code,0,None,11,Clear
TXN00922,Shamik Choudhary,CUST0922,bassinirvaan@upi,ICICI,33065.52,2/13/2025,8:07:20,Kakar-Randhawa,LLC@upi,Faridabad,Assam,5070fac5-b3be-47a7-a862-20a62224cf4c,131.139.165.186,Peer-to-Peer,API,0,None,61,Clear
TXN00923,Samarth Gola,CUST0923,nswamy@upi,PNB,17218.65,1/1/2025,18:25:30,Amble-Guha,Inc@upi,Bharatpur,Uttar Pradesh,1fd1e352-87ee-42ed-a30d-dde2e7f4cbe7,123.69.202.240,Refund,QR Code,0,None,38,Clear
TXN00924,Zaina Deo,CUST0924,karnikjayan@upi,SBI,22999.8,2/16/2025,20:52:15,"Bhatia, Ahluwalia and Chad",Group@upi,Gulbarga,Uttar Pradesh,c6761321-0c3c-4669-b709-b5142be7c730,222.174.17.188,Bill Payment,Mobile App,0,None,68,Clear
TXN00925,Vardaniya Ghosh,CUST0925,ewali@upi,Canara Bank,48545.15,2/12/2025,3:09:31,Dutta LLC,LLC@upi,Eluru,Rajasthan,e526b2ea-de1d-4ba7-8130-6598b5c609b8,222.149.140.222,Bill Payment,QR Code,0,None,64,Clear
TXN00926,Rasha Hora,CUST0926,reneetata@upi,Axis Bank,21408.9,1/7/2025,8:00:27,Krishnamurthy LLC,Group@upi,Kalyan-Dombivli,Mizoram,95b1c5f1-5968-4c84-977f-ad2ebe71b436,210.171.118.163,Recharge,API,0,None,26,Clear
TXN00927,Jhanvi Kata,CUST0927,divit66@upi,Axis Bank,18843.94,5/26/2025,3:41:10,"Bali, Gulati and Reddy",Inc@upi,Morbi,Goa,27098c4b-610e-4ee2-b01c-e0924cce255d,137.212.50.248,Merchant Payment,QR Code,0,None,39,Clear
TXN00928,Bhamini Thaker,CUST0928,ehsaan99@upi,BOB,44784.81,5/14/2025,9:52:13,Garg Group,and Sons@upi,Nagercoil,Uttarakhand,98c681ec-38ee-4352-91ab-fd35d178990e,183.82.33.83,Peer-to-Peer,Web,0,None,16,Clear
TXN00929,Aarav Ratta,CUST0929,yakshitbanik@upi,Axis Bank,14856.86,1/29/2025,21:27:23,Khalsa-Dugal,and Sons@upi,Jamnagar,Punjab,f4430964-98c4-495a-9e68-b04c4662257c,6.48.88.125,Refund,Mobile App,1,App Cloning,97,Flagged
TXN00930,Keya Shukla,CUST0930,godanitara@upi,ICICI,10555.51,1/19/2025,18:22:43,"Bawa, Jain and Barad",Ltd@upi,Hubli–Dharwad,Odisha,3bbce9f6-a572-43cf-8447-14da51515f2d,165.173.149.111,Merchant Payment,API,1,None,84,Flagged
TXN00931,Shanaya Kuruvilla,CUST0931,uboase@upi,Axis Bank,18223.56,7/23/2025,1:27:38,"Keer, Wadhwa and Srivastava",and Sons@upi,Agra,Tripura,01fc1225-3678-49b7-bd99-0f771a5ad5fc,214.86.91.74,Merchant Payment,USSD,1,SIM Swap,96,Flagged
TXN00932,Vanya Sarkar,CUST0932,hansdharmajan@upi,SBI,17577.94,6/22/2025,19:22:15,Biswas-Shere,Inc@upi,Vellore,Karnataka,60d5cd1e-5630-48e5-9ce6-5c65f6ca58a9,129.156.147.100,Peer-to-Peer,USSD,0,None,2,Clear
TXN00933,Aradhya Mani,CUST0933,swamyvedika@upi,ICICI,30910.62,1/2/2025,12:48:35,"Viswanathan, Sabharwal and Vyas",and Sons@upi,Karnal,Jharkhand,0ed4edfc-2b1f-4ea6-a6a7-b6eb5ff3934e,172.110.155.253,Bill Payment,Mobile App,1,App Cloning,74,Flagged
TXN00934,Nakul Koshy,CUST0934,gbhatnagar@upi,HDFC,3166.69,8/10/2025,6:21:02,Acharya PLC,Group@upi,Ulhasnagar,Goa,ebe80756-465b-47c0-af98-977461d32ecd,201.179.148.181,Bill Payment,API,0,None,8,Clear
TXN00935,Devansh Sani,CUST0935,ira84@upi,PNB,23907.69,8/17/2025,9:36:06,"Dara, Gokhale and Sharma",Inc@upi,Bangalore,Andhra Pradesh,698da257-3def-4cfc-bce1-cf4d232ab877,145.204.105.3,Refund,USSD,0,None,39,Clear
TXN00936,Adira Talwar,CUST0936,hiranrajan@upi,ICICI,49168.9,8/13/2025,19:06:23,Magar LLC,LLC@upi,Amritsar,Uttar Pradesh,369a1eb6-d497-48f7-8190-2846e0030e34,209.130.67.28,Merchant Payment,QR Code,0,None,6,Clear
TXN00937,Taran Doshi,CUST0937,vritika05@upi,HDFC,12401.87,8/10/2025,20:52:51,"Devi, Venkataraman and Mallick",and Sons@upi,Machilipatnam,Manipur,08daf93c-50f4-4c28-8b57-0703123892f2,25.19.236.213,Refund,Web,0,None,35,Clear
TXN00938,Ritvik Sarna,CUST0938,dkakar@upi,BOB,3476.2,1/9/2025,1:04:56,Ramaswamy Inc,Inc@upi,North Dumdum,Sikkim,526ad585-ee36-498a-82a8-0f443e67eed5,84.79.23.238,Peer-to-Peer,USSD,0,None,12,Clear
TXN00939,Inaaya  Varty,CUST0939,lyohannan@upi,PNB,6671.77,7/15/2025,12:42:22,"Mandal, Savant and Doshi",LLC@upi,Asansol,Telangana,f5e65bf9-cc2d-4e14-af2e-ee716d3501df,216.99.110.252,Recharge,QR Code,0,None,67,Clear
TXN00940,Manikya Chopra,CUST0940,yuvaanagrawal@upi,BOB,41480.29,8/7/2025,16:02:22,"Shan, Manda and Goel",and Sons@upi,Nadiad,Tamil Nadu,5ea6c029-63fc-4530-9ffb-6fbea893852d,157.95.49.51,Bill Payment,Web,0,None,46,Clear
TXN00941,Hansh Ghose,CUST0941,bakshiaaryahi@upi,BOB,18959.18,1/8/2025,23:09:55,Shan PLC,PLC@upi,Aurangabad,Rajasthan,02b8d56f-fe17-4c52-9ecb-2647a114bda1,60.115.113.192,Peer-to-Peer,API,0,None,0,Clear
TXN00942,Indrans Gill,CUST0942,osankaran@upi,PNB,23354.01,2/28/2025,19:29:06,"Chaudhry, Deshpande and Sandal",LLC@upi,Khandwa,Haryana,1f30d37f-5515-48d8-be93-cb0da5611cc5,110.221.110.194,Recharge,USSD,0,None,26,Clear
TXN00943,Ehsaan Bera,CUST0943,priyanshchacko@upi,PNB,48607.47,7/16/2025,21:07:29,Chacko-Banerjee,Group@upi,Aurangabad,Chhattisgarh,9f564b48-94b2-46ee-ab57-4b31fcb5d945,192.172.33.187,Peer-to-Peer,QR Code,0,None,69,Clear
TXN00944,Jivika Deol,CUST0944,uguha@upi,PNB,42413.15,6/17/2025,13:26:48,Chana and Sons,Inc@upi,Berhampore,Manipur,9e5153c0-8d94-4cef-872b-f6ef79f11583,195.113.69.211,Peer-to-Peer,Mobile App,0,None,18,Clear
TXN00945,Anaya Chaudhry,CUST0945,sachdevumang@upi,PNB,25351.49,2/20/2025,0:16:17,"Ray, Deo and Dave",Inc@upi,Berhampur,Odisha,315e5988-2f86-4c09-8edc-71c049880227,79.22.41.86,Recharge,API,1,Unauthorized Access,100,Flagged
TXN00946,Shamik Hayer,CUST0946,suhana23@upi,SBI,18338.84,1/29/2025,5:06:02,"Sachdev, Ramachandran and Bala",Group@upi,Nizamabad,Uttar Pradesh,2d68a42e-9009-41c4-8523-4bdb6e7781ff,153.173.161.174,Refund,Mobile App,0,None,2,Clear
TXN00947,Lagan Balasubramanian,CUST0947,rbath@upi,HDFC,43060.87,8/18/2025,15:22:34,"Ganesh, Khare and Lall",Inc@upi,Nagercoil,Kerala,2cfdcb9e-bdfa-442f-bd1b-f710beef19a1,192.252.205.46,Recharge,USSD,0,None,4,Clear
TXN00948,Aayush Mani,CUST0948,gabajayesh@upi,Axis Bank,46238.53,3/24/2025,21:26:09,"De, Luthra and Dara",and Sons@upi,Bardhaman,Telangana,bf8f8d87-931e-4e50-a37a-3c6afc62f747,212.153.90.83,Bill Payment,API,1,Fake QR Code,81,Flagged
TXN00949,Devansh Varty,CUST0949,alisha81@upi,Axis Bank,35393.55,6/14/2025,0:29:10,Bhargava Group,PLC@upi,Motihari,Kerala,a802f23c-1d41-4e7a-9f6e-5c03b2a51d1f,135.116.71.20,Bill Payment,API,0,None,49,Clear
TXN00950,Bhavin Gaba,CUST0950,zthaman@upi,PNB,33759.32,5/2/2025,12:06:45,Madan Group,Inc@upi,Bally,Chhattisgarh,924ad4bc-f37a-4b39-bd0e-b99823e9a9ca,178.124.196.64,Peer-to-Peer,API,0,None,11,Clear
TXN00951,Prisha Gill,CUST0951,aayush67@upi,PNB,31262.59,5/20/2025,3:02:26,Kaur Group,LLC@upi,Pudukkottai,West Bengal,cdd55253-4bfe-464c-976f-0ff5a63637e5,89.129.231.124,Peer-to-Peer,Web,0,None,41,Clear
TXN00952,Nirvi Master,CUST0952,alisha08@upi,Canara Bank,49158.31,5/15/2025,1:40:14,Manda-Virk,Group@upi,Naihati,Tripura,68ed8b0c-b146-47a8-8a29-e98b78cdbc70,25.6.194.93,Merchant Payment,API,0,None,15,Clear
TXN00953,Ira Sane,CUST0953,hhayer@upi,PNB,13695.66,5/28/2025,20:29:07,Kar Inc,Ltd@upi,Anantapur,Uttar Pradesh,2b4f23d9-24e8-4f5c-bc88-6b87b6c87f34,201.103.83.3,Merchant Payment,API,0,None,2,Clear
TXN00954,Nehmat Doctor,CUST0954,karajivika@upi,Canara Bank,27923.18,1/12/2025,15:53:06,Ben LLC,Inc@upi,Anand,Meghalaya,ebf7b4aa-b063-446a-91bd-da07f2e0ebbf,216.55.7.40,Recharge,Mobile App,0,None,16,Clear
TXN00955,Sahil Barman,CUST0955,rsidhu@upi,PNB,33895.83,3/12/2025,3:32:28,"Dada, Hora and Goda",LLC@upi,Patiala,Goa,7f647903-162a-4ed3-b822-cd4c526e353f,221.104.26.63,Refund,USSD,0,None,9,Clear
TXN00956,Diya Bhargava,CUST0956,vwable@upi,BOB,17077.89,3/12/2025,14:03:17,"Bhandari, Krishnan and Karpe",and Sons@upi,Ratlam,Chhattisgarh,1c85edf5-088a-4e45-ac07-6762dd0684f7,126.230.87.60,Recharge,Web,0,None,41,Clear
TXN00957,Kashvi Bajwa,CUST0957,jivika69@upi,HDFC,35718.16,1/26/2025,19:04:21,Zacharia-Konda,PLC@upi,Hazaribagh,Andhra Pradesh,dce7a9c2-8dec-452e-b110-039a5dfba93e,121.29.213.93,Peer-to-Peer,API,0,None,38,Clear
TXN00958,Shaan Garde,CUST0958,ivana74@upi,HDFC,49611.42,7/16/2025,8:57:57,Gole-Dave,Group@upi,Hazaribagh,West Bengal,ee44e568-1c65-4432-9739-dd0dc002dd14,35.253.198.36,Recharge,USSD,0,None,34,Clear
TXN00959,Nayantara Sridhar,CUST0959,mahika73@upi,SBI,22886.3,4/2/2025,2:16:09,"Sekhon, Loyal and Sahni",PLC@upi,Danapur,Kerala,5cf57c30-ac41-4419-94fd-edd555633e48,76.212.85.235,Refund,Web,0,None,20,Clear
TXN00960,Indranil Shroff,CUST0960,ehsaan97@upi,Canara Bank,30634.32,4/16/2025,4:14:24,Saxena-Mander,Group@upi,Panipat,Andhra Pradesh,009d9ab1-1791-49fe-9b89-7d69783c6b68,182.204.58.49,Merchant Payment,Web,1,Unauthorized Access,91,Flagged
TXN00961,Adah Vyas,CUST0961,ivandash@upi,ICICI,9683.99,3/9/2025,17:01:18,Gandhi Ltd,Group@upi,Bally,Gujarat,3b49cba0-ea39-4a27-b02f-3b1cf8039bb9,99.85.20.212,Recharge,USSD,1,SIM Swap,81,Flagged
TXN00962,Biju Bhavsar,CUST0962,fdevan@upi,SBI,14702.71,1/30/2025,17:23:31,Sangha PLC,Group@upi,Chinsurah,Gujarat,15f64205-3cee-49ca-ba9c-41f0b2409325,223.71.97.225,Peer-to-Peer,Web,0,None,3,Clear
TXN00963,Lavanya Sabharwal,CUST0963,tiyadhaliwal@upi,PNB,9794.72,2/18/2025,20:26:54,Agate PLC,PLC@upi,Kishanganj,Telangana,1a1dd424-cb70-4002-bb1b-144a1ebf459a,74.3.49.220,Merchant Payment,Mobile App,0,None,29,Clear
TXN00964,Charvi Barad,CUST0964,parinaazhayre@upi,HDFC,7378.4,2/23/2025,13:33:16,Sinha PLC,Group@upi,Giridih,Rajasthan,31be6018-2703-46e6-b86d-231d3687359b,106.28.13.110,Peer-to-Peer,USSD,0,None,25,Clear
TXN00965,Akarsh Datta,CUST0965,jdara@upi,Canara Bank,14241.48,8/30/2025,16:07:31,Bobal-Acharya,Ltd@upi,Vadodara,West Bengal,7cd0f925-f027-48e0-9be3-949e2fe6af78,178.252.240.69,Recharge,API,1,Phishing,99,Flagged
TXN00966,Ishaan Gokhale,CUST0966,nakulchacko@upi,ICICI,29775.31,6/30/2025,19:15:14,Thaman Inc,LLC@upi,Khora ,Telangana,b50ecc12-2744-4355-bd97-faf16f94c2b2,128.248.167.26,Recharge,QR Code,1,App Cloning,75,Flagged
TXN00967,Rania Keer,CUST0967,faiyaz90@upi,Axis Bank,40848.06,6/5/2025,18:55:45,Vasa PLC,and Sons@upi,Dehri,Nagaland,d55c85ba-1f81-40a4-b6ed-d2f8bf2af19f,97.108.200.176,Merchant Payment,Mobile App,0,None,1,Clear
TXN00968,Nirvaan Randhawa,CUST0968,udevi@upi,Canara Bank,47716.78,7/13/2025,12:21:20,"Ganguly, Comar and Roy",Ltd@upi,Silchar,Kerala,efb2e224-e474-45c5-9bc2-452f68a462cf,76.180.85.4,Peer-to-Peer,USSD,1,Fake QR Code,87,Flagged
TXN00969,Nishith Sem,CUST0969,zoyahans@upi,BOB,1575.78,5/13/2025,8:10:58,"Arora, Choudhry and Dube",LLC@upi,Tenali,Telangana,6b9ade7d-43f0-4a01-a8ad-b8533d26c92f,207.38.28.138,Recharge,Web,0,None,69,Clear
TXN00970,Akarsh Majumdar,CUST0970,hwali@upi,ICICI,12135.84,8/12/2025,19:00:01,Kaul PLC,Ltd@upi,Dindigul,Chhattisgarh,a4e5e49d-48b9-4287-9704-13045b37ccbb,202.81.122.49,Bill Payment,USSD,0,None,26,Clear
TXN00971,Anahita Soni,CUST0971,rattaraunak@upi,ICICI,36342.9,1/16/2025,12:32:11,"Sule, Kala and Zachariah",PLC@upi,Guna,Maharashtra,bbd8066a-aa99-4176-87d2-3d5183e4dfac,94.111.165.193,Merchant Payment,Mobile App,0,None,53,Clear
TXN00972,Vanya Brar,CUST0972,shahpriyansh@upi,Canara Bank,295.05,7/30/2025,13:29:45,Shah LLC,and Sons@upi,Darbhanga,Assam,4d023969-834c-4d84-95ec-4f1945424401,37.233.250.83,Merchant Payment,QR Code,0,None,57,Clear
TXN00973,Nakul Ratti,CUST0973,vaidyaanahita@upi,HDFC,43071.01,7/28/2025,17:54:25,Arora Inc,and Sons@upi,Amritsar,Haryana,7fc746cb-976d-4ca1-9358-b7b7a3d0486e,114.113.33.226,Bill Payment,QR Code,1,Fake QR Code,82,Flagged
TXN00974,Keya Kala,CUST0974,arhaanbhavsar@upi,ICICI,47856.35,6/10/2025,5:51:53,Balan-Kale,PLC@upi,Raipur,Uttar Pradesh,4f324069-6bfc-46c9-9248-403ab4343ed8,177.109.67.50,Refund,USSD,0,None,32,Clear
TXN00975,Nirvi Kar,CUST0975,kbera@upi,PNB,416.68,8/3/2025,12:06:30,Shere PLC,Ltd@upi,Moradabad,Andhra Pradesh,467ae1e2-887e-439b-8c2e-593db9b350a8,48.124.148.71,Merchant Payment,Web,0,None,14,Clear
TXN00976,Ahana  Aurora,CUST0976,xraman@upi,BOB,9579.44,3/13/2025,9:45:28,Ratta-Goyal,PLC@upi,Rajpur Sonarpur,Gujarat,46cabad2-11ad-43cb-9854-87748200fc08,28.234.178.93,Refund,API,0,None,33,Clear
TXN00977,Ojas Vig,CUST0977,gatik63@upi,Axis Bank,38046.06,3/21/2025,12:42:26,Andra-Talwar,and Sons@upi,Madurai,Himachal Pradesh,ab353ac1-49fc-4ea1-98ea-3e9639298076,173.154.125.225,Merchant Payment,Mobile App,0,None,24,Clear
TXN00978,Jiya Solanki,CUST0978,wasonadvik@upi,ICICI,11383.49,3/2/2025,10:09:52,Kata and Sons,Ltd@upi,Morbi,Maharashtra,910ba9b1-4608-4809-8436-b66460f6f8d9,222.27.204.217,Refund,QR Code,0,None,30,Clear
TXN00979,Divit Doctor,CUST0979,eshani84@upi,Canara Bank,18855.93,5/9/2025,16:27:01,Sani-Doctor,PLC@upi,Bardhaman,Tripura,4eb9e3ec-9568-4296-a962-b9ed670fcd6d,121.118.222.92,Recharge,USSD,0,None,37,Clear
TXN00980,Aaryahi Khalsa,CUST0980,kurianheer@upi,HDFC,29358.71,3/28/2025,21:55:32,Ravel Group,LLC@upi,Hyderabad,Sikkim,b5ae327b-6781-4c66-b04c-31a00317d230,191.153.249.199,Refund,Web,0,None,46,Clear
TXN00981,Tara Batta,CUST0981,lganesan@upi,BOB,22878.21,5/26/2025,22:26:13,Subramanian PLC,Ltd@upi,Jammu,Sikkim,8cc969be-ef66-4cbe-875d-325125d1b97a,207.48.112.110,Peer-to-Peer,QR Code,0,None,27,Clear
TXN00982,Shayak Balakrishnan,CUST0982,ivanhegde@upi,HDFC,41622.52,6/4/2025,2:37:24,"Rao, Wason and Cheema",PLC@upi,Loni,Arunachal Pradesh,bdecb0ae-7cf5-490e-8079-d46cd631d7d0,202.12.242.132,Recharge,USSD,0,None,30,Clear
TXN00983,Myra Srinivasan,CUST0983,kotashamik@upi,HDFC,40347.69,6/3/2025,5:51:08,Chawla-Kapadia,PLC@upi,Nagpur,Telangana,fa359125-c206-4b39-bc9d-22ca70777114,205.95.79.157,Merchant Payment,USSD,0,None,29,Clear
TXN00984,Samaira Saxena,CUST0984,rseth@upi,Axis Bank,40436.56,2/24/2025,5:41:57,"Deshmukh, Brar and Thaker",Ltd@upi,Sangli-Miraj & Kupwad,Punjab,b0932203-8ea2-4c8b-8dc7-e1250f6ccc5f,171.193.250.144,Refund,QR Code,0,None,42,Clear
TXN00985,Zaina Chatterjee,CUST0985,nakul46@upi,HDFC,14757.43,1/23/2025,15:46:20,Sem-Bhatnagar,Ltd@upi,Mehsana,Uttar Pradesh,3995c943-7e2a-41b3-8c3a-bd3ddcfd8d18,148.128.241.246,Bill Payment,QR Code,0,None,37,Clear
TXN00986,Aarav Sule,CUST0986,vtripathi@upi,Canara Bank,36239.04,4/21/2025,15:27:56,Borra PLC,Ltd@upi,Amroha,Punjab,b4ecb77a-0574-4a7f-871f-2384df42dda4,52.212.61.220,Bill Payment,QR Code,0,None,69,Clear
TXN00987,Vanya Ahluwalia,CUST0987,ryan69@upi,PNB,31150.37,1/8/2025,9:13:12,Singhal-Johal,and Sons@upi,Sultan Pur Majra,Kerala,f28bc7a6-b95f-49c1-8b9a-3a52708a9596,41.229.150.105,Recharge,Mobile App,0,None,6,Clear
TXN00988,Yakshit Ramesh,CUST0988,anahi41@upi,PNB,42202.78,3/14/2025,15:23:59,Handa Inc,Inc@upi,North Dumdum,Himachal Pradesh,ec9861a6-bbab-4be5-a03d-43452f51d109,54.223.209.17,Merchant Payment,Mobile App,1,App Cloning,85,Flagged
TXN00989,Sana Vala,CUST0989,royshaan@upi,ICICI,21874.46,7/21/2025,20:36:09,Grewal-Mall,Ltd@upi,Gudivada,Tamil Nadu,fb3690a8-ad2c-406f-a242-cb7a1f5ff543,8.94.12.25,Peer-to-Peer,API,0,None,7,Clear
TXN00990,Vivaan Bora,CUST0990,oorja57@upi,Canara Bank,38450.26,8/27/2025,1:54:36,Gandhi-Sachar,Inc@upi,Malda,Karnataka,44ea5bf9-cf8f-41ea-84a7-62ff25095bcd,197.22.213.56,Peer-to-Peer,Mobile App,0,None,64,Clear
TXN00991,Charvi Mani,CUST0991,asule@upi,PNB,8907.34,4/23/2025,11:27:20,Yogi Group,Ltd@upi,Satna,Uttarakhand,fef0dc12-05c1-44f1-8087-5ca1d62a4167,189.137.140.7,Peer-to-Peer,USSD,0,None,40,Clear
TXN00992,Neysa Dhaliwal,CUST0992,misharana@upi,SBI,43031.67,7/28/2025,4:20:25,"Grover, Kara and Barad",Ltd@upi,Agartala,Meghalaya,a2400fc5-833c-4f6f-9cea-c4dc5813d7bf,70.117.56.111,Refund,API,0,None,67,Clear
TXN00993,Umang Walia,CUST0993,jhanvi41@upi,ICICI,29950.46,7/17/2025,12:27:35,"Vora, Rout and Venkatesh",and Sons@upi,Srinagar,Uttarakhand,e85831c7-e561-4d42-85a8-0e409031e8ad,198.100.240.143,Refund,USSD,1,App Cloning,80,Flagged
TXN00994,Piya Buch,CUST0994,rkarpe@upi,SBI,32975.34,3/9/2025,8:13:38,"Bajwa, Sawhney and Tiwari",PLC@upi,New Delhi,Maharashtra,9cb5d2cd-0911-4468-9667-a694b6f163f9,194.60.7.238,Merchant Payment,QR Code,0,None,68,Clear
TXN00995,Anya Mall,CUST0995,farhan69@upi,ICICI,15321.79,7/18/2025,20:08:13,Chatterjee PLC,and Sons@upi,Parbhani,Tamil Nadu,b3ebaf80-36bc-4847-9a1f-0e8ad129ed99,71.252.123.37,Refund,API,0,None,25,Clear
TXN00996,Badal Rajagopal,CUST0996,umangdhar@upi,Canara Bank,2035.12,5/31/2025,1:18:11,Krishnan LLC,PLC@upi,Nangloi Jat,Punjab,935cdbaf-9915-4336-a42d-adfa4d2763d4,34.17.52.249,Bill Payment,API,0,None,3,Clear
TXN00997,Aarna Sahni,CUST0997,bobalanaya@upi,PNB,36324.2,5/22/2025,4:57:23,Sarna-Kalla,LLC@upi,Kolkata,Punjab,f86064a6-68dd-429d-b526-8de84ab4deb8,15.62.123.180,Peer-to-Peer,QR Code,0,None,29,Clear
TXN00998,Mahika Sekhon,CUST0998,ndora@upi,ICICI,20248.62,8/24/2025,18:21:10,"Kumar, Dhingra and Bose",and Sons@upi,Firozabad,Kerala,71c04d05-939e-4295-824b-4ee3de7e0fd1,212.80.73.28,Peer-to-Peer,USSD,0,None,10,Clear
TXN00999,Anahita Reddy,CUST0999,armaan85@upi,Canara Bank,34669.69,4/12/2025,5:20:57,Acharya LLC,Ltd@upi,Baranagar,West Bengal,98d59923-4698-4ff6-a45e-2c64beb5720a,58.101.228.100,Bill Payment,QR Code,0,None,58,Clear
TXN01000,Nakul Balakrishnan,CUST1000,shanritvik@upi,ICICI,16556.51,4/21/2025,16:42:42,Roy LLC,PLC@upi,Raipur,Haryana,adbd0d22-1aaa-44ce-9390-6c61d85dd6c2,44.44.210.252,Bill Payment,QR Code,1,None,79,Flagged
TXN01001,Dhanush Sahota,CUST1001,ryan17@upi,ICICI,14997.38,3/6/2025,0:23:55,Vyas Inc,Group@upi,Machilipatnam,Nagaland,d4f51bef-3e23-45bc-ad6a-9b65c379db63,164.190.235.25,Bill Payment,Web,0,None,12,Clear
TXN01002,Saanvi Mall,CUST1002,zaina11@upi,ICICI,18721.55,6/26/2025,20:17:43,Goda-Chacko,Ltd@upi,Belgaum,Tripura,7d46129a-e09a-4194-a96e-645ee036d7cf,219.179.95.41,Bill Payment,Web,0,None,19,Clear
